,substrates,function,best,mean,std
0,HighCondElliptic,4DE_0123,1.620779623189587e-17,9.086023267123395e-17,6.201885882946692e-17
1,HighCondElliptic,3DE_012,1.8681375658370379e-22,8.693149644597764e-22,9.151372592368304e-22
2,HighCondElliptic,3DE_013,0.00012517906437627458,0.00027691884353693564,0.00014113621668533866
3,HighCondElliptic,3DE_023,1.70812325860039e-21,4.879366539543593e-21,3.460165619032539e-21
4,HighCondElliptic,3DE_123,2.4828717905012382e-23,4.230977089177513e-22,5.639299303154228e-22
5,HighCondElliptic,2DE_01,9.084064801259597,17.057947568922664,4.267821360992873
6,HighCondElliptic,2DE_02,4.897487210654486e-29,1.852437182049799e-27,3.0365714048119384e-27
7,HighCondElliptic,2DE_03,1.744282046821596e-06,3.840977522847368e-06,1.2861470305559566e-06
8,HighCondElliptic,2DE_12,8.855470912322928e-32,5.740889559540839e-29,1.0894668103282325e-28
9,HighCondElliptic,2DE_13,1.5545593358566307e-07,2.4053467921957935e-07,7.959429450096293e-08
10,HighCondElliptic,2DE_23,3.149484684351128e-27,1.717137082986348e-26,1.506880305140871e-26
11,HighCondElliptic,1DE_0,4.443704722165906,5.526582494641566,0.769187905400749
12,HighCondElliptic,1DE_1,211.77546929431904,295.4314492136266,62.8883954332949
