,substrates,function,best,mean,std
0,Weierstrass,4DE_0123,-59.99994277954099,-59.99994277954094,2.868692552935151e-14
1,Weierstrass,3DE_012,-59.99994277954093,-59.999942779540916,1.7404671430534633e-14
2,Weierstrass,3DE_013,-59.99994277954099,-59.999942779540945,3.3175574372787516e-14
3,Weierstrass,3DE_023,-59.999942779541,-59.99994277954097,2.1668641184613914e-14
4,Weierstrass,3DE_123,-59.99994277954093,-59.999942779540866,2.824351513816025e-14
5,Weierstrass,2DE_01,-59.99994277954098,-59.99994277954092,2.2803883632436187e-14
6,Weierstrass,2DE_02,-59.999942779541,-59.99994277954097,2.258140139882514e-14
7,Weierstrass,2DE_03,-59.99994277954101,-59.999942779540994,1.507288760336424e-14
8,Weierstrass,2DE_12,-59.99994277954094,-59.99994277954089,3.3853465451931e-14
9,Weierstrass,2DE_13,-59.99994277954093,-59.99994277954088,2.31335954426011e-14
10,Weierstrass,2DE_23,-59.999942779540895,-59.99994277954086,3.145706787844724e-14
11,Weierstrass,1DE_0,-59.99994277954101,-59.999942779540994,1.6202867315927535e-14
12,Weierstrass,1DE_1,-59.99994277954093,-59.99994277954089,2.7702055674606536e-14
13,Weierstrass,1DE_2,-59.999942779540895,-59.99994277954086,1.797546735911271e-14
14,Weierstrass,1DE_3,-59.999942779541,-59.999942779540916,6.943715037867571e-14
15,Griewank,4DE_0123,4.863623948025975e-10,1.3934562392847738e-09,9.107454321313447e-10
16,Griewank,3DE_012,3.284428284899832e-11,0.0014792096393464794,0.0029584191255512585
17,Griewank,3DE_013,0.000706532110953173,0.0018772104318525717,0.0012064597733091305
18,Griewank,3DE_023,2.919886554764162e-14,4.891531624195977e-13,4.588482225581338e-13
19,Griewank,3DE_123,2.375877272697835e-14,6.343148228893369e-13,1.2983414177669571e-12
20,Griewank,2DE_01,1.0503570031143317,1.0801484251066291,0.015937841760755158
21,Griewank,2DE_02,0.0,0.0019717029209227687,0.0040942893815742575
22,Griewank,2DE_03,3.462954274779939e-06,8.255437811754974e-06,3.913427844313783e-06
23,Griewank,2DE_12,0.0,0.0,0.0
24,Griewank,2DE_13,7.168140960911451e-06,5.5567363270636606e-05,5.146172368506042e-05
25,Griewank,2DE_23,0.0,0.001231607251926148,0.0036948217557784433
26,Griewank,1DE_0,0.7444659073206948,0.8363554598486882,0.05607086037823497
27,Griewank,1DE_1,2.0837053053542567,2.4956663682043683,0.29660534799141103
28,Griewank,1DE_2,0.0,0.004681287848330861,0.005979055640460669
29,Griewank,1DE_3,1.9371937387546723e-10,4.88077223081973e-10,2.39682207533547e-10
30,Rastrigin,4DE_0123,162.47154571856098,184.70333074119293,13.71896591321018
31,Rastrigin,3DE_012,154.55709255099944,187.73070396885234,15.637098705835138
32,Rastrigin,3DE_013,181.97670320913136,203.8099365324701,9.56661403944689
33,Rastrigin,3DE_023,155.12556507196246,175.18035471252858,10.35705082371127
34,Rastrigin,3DE_123,161.0005577638116,178.30780579954353,10.294086151995298
35,Rastrigin,2DE_01,235.2379282637164,253.75889177259214,10.091577907216982
36,Rastrigin,2DE_02,143.38302219951268,174.6247143761389,12.28409367925314
37,Rastrigin,2DE_03,164.23979986036085,185.51432513356252,15.338664887305558
38,Rastrigin,2DE_12,174.34694561586207,182.17995436125133,6.273295831385317
39,Rastrigin,2DE_13,159.45649889426093,188.98332803868908,11.400679267625616
40,Rastrigin,2DE_23,153.1255269480067,171.64353980629707,11.119479046421787
41,Rastrigin,1DE_0,217.89186834728494,231.14462618962435,10.714780164717633
42,Rastrigin,1DE_1,241.1035108222972,291.39458881338635,23.762097374413965
43,Rastrigin,1DE_2,159.44353387585957,169.32777074366146,7.854745855024657
44,Rastrigin,1DE_3,171.63617329376203,186.0647984038341,7.901827198543009
45,ModSchwefel,4DE_0123,5.729816621169448e-10,2.7026544557884335e-09,2.8041563063838772e-09
46,ModSchwefel,3DE_012,5.4569682106375694e-12,6.83940015733242e-11,7.425042555730862e-11
47,ModSchwefel,3DE_013,0.0006146806717879372,0.0015264966770700994,0.0010050350899266655
48,ModSchwefel,3DE_023,0.0,1.0913936421275138e-12,8.911191772433734e-13
49,ModSchwefel,3DE_123,0.0,7.275957614183426e-13,8.911191772433734e-13
50,ModSchwefel,2DE_01,25.479817572921093,36.29946464356435,6.372141878518546
51,ModSchwefel,2DE_02,0.0,0.0,0.0
52,ModSchwefel,2DE_03,5.412402970250696e-06,1.3164242409402504e-05,7.492511979051331e-06
53,ModSchwefel,2DE_12,0.0,0.0,0.0
54,ModSchwefel,2DE_13,2.9898128559580073e-06,1.5044983047118877e-05,6.160601418181327e-06
55,ModSchwefel,2DE_23,0.0,0.0,0.0
56,ModSchwefel,1DE_0,1.0417451026551134,2.8610135134311347,1.0758329224594128
57,ModSchwefel,1DE_1,573.2600796820443,850.1705915351865,164.29444267864918
58,ModSchwefel,1DE_2,0.0,0.0,0.0
59,ModSchwefel,1DE_3,4.729372449219227e-10,1.186526787932962e-09,6.029954262470933e-10
60,HappyCat,4DE_0123,-405.9023994356888,-405.90239943568884,5.684341886080802e-14
61,HappyCat,3DE_012,-405.9023994356888,-405.90239943568884,5.684341886080802e-14
62,HappyCat,3DE_013,-405.9023994356888,-405.9023994356884,3.787666002826354e-13
63,HappyCat,3DE_023,-405.9023994356888,-405.90239943568884,5.684341886080802e-14
64,HappyCat,3DE_123,-405.9023994356888,-405.90239943568884,5.684341886080802e-14
65,HappyCat,2DE_01,-405.9023994356888,-405.90239943568884,5.684341886080802e-14
66,HappyCat,2DE_02,-405.9023994356888,-405.90239943568884,5.684341886080802e-14
67,HappyCat,2DE_03,-405.9023994344684,-405.90239943355425,6.50149542546656e-10
68,HappyCat,2DE_12,-405.9023994356888,-405.90239943568884,5.684341886080802e-14
69,HappyCat,2DE_13,-405.9023994356888,-405.90239943568884,5.684341886080802e-14
70,HappyCat,2DE_23,-405.9023994356888,-405.90239943568884,5.684341886080802e-14
71,HappyCat,1DE_0,-405.9023994356734,-405.9023994356528,1.4314872652828115e-11
72,HappyCat,1DE_1,-405.9023994356888,-405.90239943568884,5.684341886080802e-14
73,HappyCat,1DE_2,-405.9023994356888,-405.90239943568884,5.684341886080802e-14
74,HappyCat,1DE_3,-405.90239942256505,-405.90239941145006,1.1383719850300715e-08
75,HGBat,4DE_0123,0.4906393028015383,0.5204926952406725,0.033700950835895555
76,HGBat,3DE_012,0.5074963980443229,0.5381189982481376,0.02410005539099292
77,HGBat,3DE_013,0.5213617029730507,0.5525118644057418,0.02279871791939985
78,HGBat,3DE_023,0.5072811586128066,0.5386602404076022,0.0171955774564288
79,HGBat,3DE_123,0.49193559662542946,0.5045159696833335,0.019778791221066266
80,HGBat,2DE_01,0.5317025196435813,0.5664784000346325,0.020260873224566094
81,HGBat,2DE_02,0.5114733834628172,0.5364976256620757,0.013070852082674026
82,HGBat,2DE_03,0.5150904770344528,0.5444774846032352,0.019362867301844548
83,HGBat,2DE_12,0.49133562465434377,0.5035543048728066,0.017981410438155977
84,HGBat,2DE_13,0.49140215228843226,0.5078012674925334,0.015299354777709854
85,HGBat,2DE_23,0.5046596478227009,0.5263082917380498,0.016336374978901447
86,HGBat,1DE_0,0.5123819479935149,0.5447552050159358,0.022006126462791417
87,HGBat,1DE_1,0.5129020197123925,0.5429323054119783,0.02436748884571576
88,HGBat,1DE_2,0.5074243466053912,0.531957726995232,0.01384270628995795
89,HGBat,1DE_3,0.5156158847981734,0.5451240314973076,0.017214283923770526
90,ExpandedGriewankPlusRosenbrock,4DE_0123,220041536.72905162,220041539.6187252,1.3563209115703623
