,substrates,function,best,mean,std
46,Rosenbrock,3DE_012,20.26781559881732,22.399914058996565,0.9071137564586511
47,Rosenbrock,3DE_013,96.80342559027928,210.52320718679744,65.57719095209255
48,Rosenbrock,3DE_023,15.777548394786773,18.07290537723251,0.9014092154789368
49,Rosenbrock,3DE_123,16.68177186677563,18.651184088514587,2.113992910820427
50,Rosenbrock,2DE_01,10301205.241615938,24549148.882273357,11995011.477713138
51,Rosenbrock,2DE_02,15.121454805699653,22.20246348004148,18.661453672802118
52,Rosenbrock,2DE_03,28.091162773498134,29.78227174072033,2.150052687907059
53,Rosenbrock,2DE_12,12.999967099064097,21.07890610842709,18.15902708125014
54,Rosenbrock,2DE_13,32.11122496794394,40.858462709072754,7.587751317075575
55,Rosenbrock,2DE_23,12.733944080715466,15.486829508583918,1.7358327331632835
56,Rosenbrock,1DE_0,135591.65278680823,293046.3066449611,138057.33205349633
57,Rosenbrock,1DE_1,417563995.4345459,1057612152.5831139,353345024.98675245
58,Rosenbrock,1DE_2,12.262920035463592,24.350642533470115,16.568397039054574
59,Rosenbrock,1DE_3,20.825724788305784,22.175007400919057,0.8259358496315955
60,Ackley,4DE_0123,9.857051573192166e-06,1.945113400161347e-05,8.293306215699529e-06
61,Ackley,3DE_012,6.884444076149521e-06,1.6367905672254322e-05,7.365852279731402e-06
62,Ackley,3DE_013,0.01090562064648637,0.014696323097079755,0.002906566983464333
63,Ackley,3DE_023,1.8403428470037397e-07,3.04450999166761e-07,8.662478321107531e-08
64,Ackley,3DE_123,4.371829440685815e-07,6.570917395976039e-07,1.910567930944699e-07
65,Ackley,2DE_01,2.3948581527201434,2.6582456986101066,0.2089935944820949
66,Ackley,2DE_02,3.905835654904877e-09,8.714180665947423e-09,3.2914390973126454e-09
67,Ackley,2DE_03,0.0003851400795227278,0.0006104517480736149,0.0001385567081372927
68,Ackley,2DE_12,1.4921155866431945e-08,3.1333559391555356e-08,1.5362620597842304e-08
69,Ackley,2DE_13,0.002358593872077819,0.0031423017739037108,0.0008323038079711487
70,Ackley,2DE_23,1.0228973224002402e-10,1.379792280431502e-10,3.43195534840522e-11
71,Ackley,1DE_0,0.3581149544745621,0.5549467652124594,0.1560687944884879
72,Ackley,1DE_1,4.321862624393887,4.792864165696771,0.2613935315935601
73,Ackley,1DE_2,3.552713678800501e-15,6.7501559897209515e-15,1.0658141036401502e-15
74,Ackley,1DE_3,2.5538651264866985e-06,4.228022720553781e-06,1.1048488652963265e-06
