,substrates,function,best,mean,std
105,Rastrigin,4DE_0123,156.63583306929763,173.0280880630047,10.068163506022554
106,Rastrigin,3DE_012,151.07518155604126,169.6198022215837,9.390169233884427
107,Rastrigin,3DE_013,189.0273510762913,207.9815528000453,9.73741681330823
108,Rastrigin,3DE_023,139.2635523423289,160.1811556429222,8.418918704985304
109,Rastrigin,3DE_123,159.10427989269652,170.0840957871685,8.353271014449271
110,Rastrigin,2DE_01,227.84717510130815,245.83613104462606,11.893170954406585
111,Rastrigin,2DE_02,144.21538049414343,170.12215980758427,10.113209275762133
112,Rastrigin,2DE_03,173.38734243274445,190.6626761580151,11.467483790986048
113,Rastrigin,2DE_12,148.68915758953042,172.47969302123664,10.137756451411745
114,Rastrigin,2DE_13,174.0966608864488,198.58849554093166,12.276679092585447
115,Rastrigin,2DE_23,132.9840978477716,159.87064595100375,13.786655348103654
116,Rastrigin,1DE_0,205.67950877052718,228.39080585662683,12.901416055685914
117,Rastrigin,1DE_1,248.24834311939418,270.60773118054743,13.476609591751272
118,Rastrigin,1DE_2,75.00071346277795,148.3170005313866,25.387231064666327
119,Rastrigin,1DE_3,163.9936981048095,183.36876424305063,8.886597799939473
120,ModSchwefel,4DE_0123,0.0,3.637978807091713e-13,7.275957614183427e-13
121,ModSchwefel,3DE_012,0.0,3.637978807091713e-13,7.275957614183427e-13
122,ModSchwefel,3DE_013,0.001614467200852232,0.0032634999975925893,0.0013507896689618935
123,ModSchwefel,3DE_023,0.0,0.0,0.0
124,ModSchwefel,3DE_123,0.0,0.0,0.0
125,ModSchwefel,2DE_01,18.906533783751,28.091066532831064,9.512819674445769
126,ModSchwefel,2DE_02,0.0,0.0,0.0
127,ModSchwefel,2DE_03,7.167996955104172e-06,2.0481723731791134e-05,9.137307760576978e-06
128,ModSchwefel,2DE_12,0.0,0.0,0.0
129,ModSchwefel,2DE_13,9.724119627207983e-05,0.00017033501135301776,5.3977142403268764e-05
130,ModSchwefel,2DE_23,0.0,0.0,0.0
131,ModSchwefel,1DE_0,1.7394916816192563,3.086413726261162,1.5524845148425273
